utc_timestamp,load_MW,wind_gen_MW,solar_gen_MW
2020-01-22 01:00:00+00:00,4626.0,492.0,0.0
2020-01-22 02:00:00+00:00,4683.0,490.0,0.0
2020-01-22 03:00:00+00:00,4868.0,485.0,0.0
2020-01-22 04:00:00+00:00,5397.0,490.0,0.0
2020-01-22 05:00:00+00:00,5992.0,469.0,2.0
2020-01-22 06:00:00+00:00,6361.0,347.0,109.0
2020-01-22 07:00:00+00:00,6397.0,200.0,378.0
2020-01-22 08:00:00+00:00,6164.0,114.0,576.0
2020-01-22 09:00:00+00:00,5958.0,113.0,669.0
2020-01-22 10:00:00+00:00,5762.0,144.0,687.0
2020-01-22 11:00:00+00:00,5623.0,172.0,641.0
2020-01-22 12:00:00+00:00,5524.0,184.0,527.0
2020-01-22 13:00:00+00:00,5514.0,261.0,323.0
2020-01-22 14:00:00+00:00,5606.0,358.0,91.0
2020-01-22 15:00:00+00:00,5963.0,324.0,1.0
2020-01-22 16:00:00+00:00,6387.0,352.0,0.0
2020-01-22 17:00:00+00:00,6425.0,359.0,0.0
2020-01-22 18:00:00+00:00,6185.0,417.0,0.0
2020-01-22 19:00:00+00:00,5912.0,392.0,0.0
2020-01-22 20:00:00+00:00,5627.0,258.0,0.0
2020-01-22 21:00:00+00:00,5197.0,254.0,0.0
2020-01-22 22:00:00+00:00,4827.0,455.0,0.0
2020-01-22 23:00:00+00:00,4591.0,568.0,0.0
2020-01-23 00:00:00+00:00,4424.0,582.0,0.0
2020-01-23 01:00:00+00:00,4379.0,565.0,0.0
2020-01-23 02:00:00+00:00,4435.0,512.0,0.0
2020-01-23 03:00:00+00:00,4647.0,515.0,0.0
2020-01-23 04:00:00+00:00,5120.0,443.0,0.0
2020-01-23 05:00:00+00:00,5689.0,404.0,2.0
2020-01-23 06:00:00+00:00,6100.0,421.0,94.0
2020-01-23 07:00:00+00:00,6190.0,439.0,335.0
2020-01-23 08:00:00+00:00,6050.0,513.0,550.0
2020-01-23 09:00:00+00:00,5925.0,502.0,664.0
2020-01-23 10:00:00+00:00,5738.0,502.0,689.0
2020-01-23 11:00:00+00:00,5628.0,502.0,660.0
2020-01-23 12:00:00+00:00,5534.0,463.0,540.0
2020-01-23 13:00:00+00:00,5563.0,369.0,343.0
2020-01-23 14:00:00+00:00,5644.0,302.0,98.0
2020-01-23 15:00:00+00:00,5957.0,258.0,2.0
2020-01-23 16:00:00+00:00,6434.0,275.0,0.0
2020-01-23 17:00:00+00:00,6451.0,308.0,0.0
2020-01-23 18:00:00+00:00,6207.0,327.0,0.0
2020-01-23 19:00:00+00:00,5947.0,294.0,0.0
2020-01-23 20:00:00+00:00,5693.0,241.0,0.0
2020-01-23 21:00:00+00:00,5306.0,159.0,0.0
2020-01-23 22:00:00+00:00,4902.0,120.0,0.0
2020-01-23 23:00:00+00:00,4674.0,99.0,0.0
2020-01-24 00:00:00+00:00,4577.0,69.0,0.0
2020-01-24 01:00:00+00:00,4544.0,47.0,0.0
2020-01-24 02:00:00+00:00,4611.0,61.0,0.0
2020-01-24 03:00:00+00:00,4790.0,46.0,0.0
2020-01-24 04:00:00+00:00,5354.0,17.0,0.0
2020-01-24 05:00:00+00:00,5944.0,7.0,2.0
2020-01-24 06:00:00+00:00,6329.0,6.0,113.0
2020-01-24 07:00:00+00:00,6372.0,15.0,385.0
2020-01-24 08:00:00+00:00,6139.0,39.0,592.0
2020-01-24 09:00:00+00:00,5931.0,77.0,694.0
2020-01-24 10:00:00+00:00,5731.0,115.0,728.0
2020-01-24 11:00:00+00:00,5605.0,123.0,691.0
2020-01-24 12:00:00+00:00,5501.0,113.0,585.0
2020-01-24 13:00:00+00:00,5486.0,93.0,374.0
2020-01-24 14:00:00+00:00,5586.0,101.0,108.0
2020-01-24 15:00:00+00:00,5899.0,186.0,2.0
2020-01-24 16:00:00+00:00,6348.0,332.0,0.0
2020-01-24 17:00:00+00:00,6333.0,337.0,0.0
2020-01-24 18:00:00+00:00,6061.0,315.0,0.0
2020-01-24 19:00:00+00:00,5801.0,291.0,0.0
2020-01-24 20:00:00+00:00,5581.0,278.0,0.0
2020-01-24 21:00:00+00:00,5215.0,254.0,0.0
2020-01-24 22:00:00+00:00,4902.0,219.0,0.0
2020-01-24 23:00:00+00:00,4698.0,193.0,0.0
2020-01-25 00:00:00+00:00,4555.0,147.0,0.0
2020-01-25 01:00:00+00:00,4485.0,157.0,0.0
2020-01-25 02:00:00+00:00,4490.0,219.0,0.0
2020-01-25 03:00:00+00:00,4598.0,230.0,0.0
2020-01-25 04:00:00+00:00,4777.0,244.0,0.0
2020-01-25 05:00:00+00:00,5098.0,234.0,2.0
2020-01-25 06:00:00+00:00,5631.0,214.0,119.0
2020-01-25 07:00:00+00:00,5852.0,153.0,394.0
2020-01-25 08:00:00+00:00,5716.0,124.0,589.0
2020-01-25 09:00:00+00:00,5500.0,134.0,683.0
2020-01-25 10:00:00+00:00,5331.0,108.0,704.0
2020-01-25 11:00:00+00:00,5116.0,94.0,667.0
2020-01-25 12:00:00+00:00,4935.0,66.0,554.0
2020-01-25 13:00:00+00:00,4887.0,56.0,348.0
2020-01-25 14:00:00+00:00,5029.0,41.0,103.0
2020-01-25 15:00:00+00:00,5487.0,38.0,2.0
2020-01-25 16:00:00+00:00,5896.0,49.0,0.0
2020-01-25 17:00:00+00:00,5797.0,66.0,0.0
2020-01-25 18:00:00+00:00,5561.0,104.0,0.0
2020-01-25 19:00:00+00:00,5295.0,158.0,0.0
2020-01-25 20:00:00+00:00,5113.0,191.0,0.0
2020-01-25 21:00:00+00:00,4838.0,152.0,0.0
2020-01-25 22:00:00+00:00,4568.0,155.0,0.0
2020-01-25 23:00:00+00:00,4321.0,182.0,0.0
2020-01-26 00:00:00+00:00,4217.0,248.0,0.0
2020-01-26 01:00:00+00:00,4167.0,272.0,0.0
2020-01-26 02:00:00+00:00,4168.0,170.0,0.0
2020-01-26 03:00:00+00:00,4224.0,171.0,0.0
2020-01-26 04:00:00+00:00,4342.0,165.0,0.0
2020-01-26 05:00:00+00:00,4585.0,149.0,3.0
2020-01-26 06:00:00+00:00,5069.0,88.0,99.0
2020-01-26 07:00:00+00:00,5361.0,43.0,337.0
2020-01-26 08:00:00+00:00,5353.0,13.0,541.0
2020-01-26 09:00:00+00:00,5181.0,9.0,640.0
2020-01-26 10:00:00+00:00,5048.0,6.0,668.0
2020-01-26 11:00:00+00:00,4880.0,5.0,642.0
2020-01-26 12:00:00+00:00,4716.0,4.0,529.0
2020-01-26 13:00:00+00:00,4725.0,3.0,305.0
2020-01-26 14:00:00+00:00,4928.0,4.0,83.0
2020-01-26 15:00:00+00:00,5487.0,3.0,1.0
2020-01-26 16:00:00+00:00,5917.0,8.0,0.0
2020-01-26 17:00:00+00:00,5826.0,17.0,0.0
2020-01-26 18:00:00+00:00,5591.0,27.0,0.0
2020-01-26 19:00:00+00:00,5284.0,29.0,0.0
2020-01-26 20:00:00+00:00,5039.0,35.0,0.0
2020-01-26 21:00:00+00:00,4676.0,34.0,0.0
2020-01-26 22:00:00+00:00,4322.0,38.0,0.0
2020-01-26 23:00:00+00:00,4093.0,42.0,0.0
2020-01-27 00:00:00+00:00,4004.0,47.0,0.0
2020-01-27 01:00:00+00:00,3959.0,69.0,0.0
2020-01-27 02:00:00+00:00,4021.0,86.0,0.0
2020-01-27 03:00:00+00:00,4205.0,92.0,0.0
2020-01-27 04:00:00+00:00,4702.0,73.0,0.0
2020-01-27 05:00:00+00:00,5256.0,98.0,0.0
2020-01-27 06:00:00+00:00,5763.0,105.0,39.0
2020-01-27 07:00:00+00:00,5929.0,112.0,115.0
2020-01-27 08:00:00+00:00,5824.0,82.0,167.0
2020-01-27 09:00:00+00:00,5717.0,88.0,197.0
2020-01-27 10:00:00+00:00,5576.0,131.0,207.0
2020-01-27 11:00:00+00:00,5542.0,148.0,193.0
2020-01-27 12:00:00+00:00,5469.0,155.0,135.0
2020-01-27 13:00:00+00:00,5522.0,121.0,60.0
2020-01-27 14:00:00+00:00,5572.0,102.0,14.0
2020-01-27 15:00:00+00:00,5737.0,82.0,0.0
2020-01-27 16:00:00+00:00,5990.0,88.0,0.0
2020-01-27 17:00:00+00:00,5918.0,115.0,0.0
2020-01-27 18:00:00+00:00,5622.0,104.0,0.0
2020-01-27 19:00:00+00:00,5368.0,114.0,0.0
2020-01-27 20:00:00+00:00,5141.0,103.0,0.0
2020-01-27 21:00:00+00:00,4751.0,118.0,0.0
2020-01-27 22:00:00+00:00,4422.0,204.0,0.0
2020-01-27 23:00:00+00:00,4195.0,235.0,0.0
2020-01-28 00:00:00+00:00,4090.0,282.0,0.0
2020-01-28 01:00:00+00:00,4069.0,320.0,0.0
2020-01-28 02:00:00+00:00,4107.0,361.0,0.0
2020-01-28 03:00:00+00:00,4255.0,411.0,0.0
2020-01-28 04:00:00+00:00,4710.0,400.0,0.0
2020-01-28 05:00:00+00:00,5236.0,370.0,2.0
2020-01-28 06:00:00+00:00,5633.0,307.0,98.0
2020-01-28 07:00:00+00:00,5693.0,252.0,327.0
2020-01-28 08:00:00+00:00,5526.0,190.0,505.0
2020-01-28 09:00:00+00:00,5372.0,179.0,601.0
2020-01-28 10:00:00+00:00,5196.0,158.0,601.0
2020-01-28 11:00:00+00:00,5112.0,110.0,581.0
2020-01-28 12:00:00+00:00,4974.0,97.0,507.0
2020-01-28 13:00:00+00:00,4966.0,50.0,340.0
2020-01-28 14:00:00+00:00,5040.0,27.0,112.0
2020-01-28 15:00:00+00:00,5297.0,13.0,4.0
2020-01-28 16:00:00+00:00,5749.0,19.0,0.0
2020-01-28 17:00:00+00:00,5746.0,42.0,0.0
2020-01-28 18:00:00+00:00,5505.0,116.0,0.0
2020-01-28 19:00:00+00:00,5255.0,189.0,0.0
2020-01-28 20:00:00+00:00,5036.0,221.0,0.0
2020-01-28 21:00:00+00:00,4663.0,238.0,0.0
2020-01-28 22:00:00+00:00,4310.0,239.0,0.0
2020-01-28 23:00:00+00:00,4089.0,235.0,0.0
2020-01-29 00:00:00+00:00,3989.0,246.0,0.0
2020-01-29 01:00:00+00:00,3969.0,304.0,0.0
2020-01-29 02:00:00+00:00,4013.0,299.0,0.0
2020-01-29 03:00:00+00:00,4152.0,299.0,0.0
2020-01-29 04:00:00+00:00,4557.0,357.0,0.0
2020-01-29 05:00:00+00:00,5014.0,374.0,1.0
2020-01-29 06:00:00+00:00,5460.0,395.0,44.0
2020-01-29 07:00:00+00:00,5710.0,403.0,166.0
2020-01-29 08:00:00+00:00,5670.0,389.0,253.0
2020-01-29 09:00:00+00:00,5644.0,351.0,225.0
2020-01-29 10:00:00+00:00,5502.0,417.0,214.0
2020-01-29 11:00:00+00:00,5409.0,436.0,214.0
2020-01-29 12:00:00+00:00,5297.0,475.0,218.0
2020-01-29 13:00:00+00:00,5257.0,407.0,148.0
2020-01-29 14:00:00+00:00,5340.0,260.0,39.0
2020-01-29 15:00:00+00:00,5537.0,173.0,1.0
2020-01-29 16:00:00+00:00,5890.0,126.0,0.0
2020-01-29 17:00:00+00:00,5848.0,135.0,0.0
2020-01-29 18:00:00+00:00,5607.0,147.0,0.0
2020-01-29 19:00:00+00:00,5366.0,107.0,0.0
2020-01-29 20:00:00+00:00,5210.0,76.0,0.0
2020-01-29 21:00:00+00:00,4850.0,42.0,0.0
2020-01-29 22:00:00+00:00,4463.0,44.0,0.0
2020-01-29 23:00:00+00:00,4228.0,72.0,0.0
2020-01-30 00:00:00+00:00,4104.0,135.0,0.0
2020-01-30 01:00:00+00:00,4060.0,179.0,0.0
2020-01-30 02:00:00+00:00,4060.0,211.0,0.0
2020-01-30 03:00:00+00:00,4232.0,319.0,0.0
2020-01-30 04:00:00+00:00,4707.0,319.0,0.0
2020-01-30 05:00:00+00:00,5169.0,255.0,1.0
2020-01-30 06:00:00+00:00,5591.0,177.0,93.0
2020-01-30 07:00:00+00:00,5673.0,204.0,353.0
2020-01-30 08:00:00+00:00,5595.0,225.0,514.0
2020-01-30 09:00:00+00:00,5546.0,175.0,576.0
2020-01-30 10:00:00+00:00,5474.0,303.0,552.0
2020-01-30 11:00:00+00:00,5411.0,339.0,495.0
2020-01-30 12:00:00+00:00,5301.0,310.0,384.0
2020-01-30 13:00:00+00:00,5257.0,299.0,314.0
2020-01-30 14:00:00+00:00,5304.0,230.0,126.0
2020-01-30 15:00:00+00:00,5529.0,246.0,5.0
2020-01-30 16:00:00+00:00,5962.0,242.0,0.0
2020-01-30 17:00:00+00:00,5941.0,292.0,0.0
2020-01-30 18:00:00+00:00,5736.0,367.0,0.0
2020-01-30 19:00:00+00:00,5484.0,445.0,0.0
2020-01-30 20:00:00+00:00,5283.0,454.0,0.0
2020-01-30 21:00:00+00:00,4899.0,427.0,0.0
2020-01-30 22:00:00+00:00,4573.0,379.0,0.0
2020-01-30 23:00:00+00:00,4356.0,357.0,0.0
